Time,WAP,Best Bid,Best Ask
210374.5,122708.82,123000,122700
210374.6,122738.46,123700,122700
210374.6,122720.59,123400,122700
210374.6,122714.71,123200,122700
210374.6,122708.82,123000,122700
210374.7,122700.10,123700,122700
210374.7,122720.59,123400,122700
210374.7,122714.71,123200,122700
210374.7,122708.82,123000,122700
210374.8,122700.11,123800,122700
210374.8,122723.53,123500,122700
210374.8,122730.00,123300,122700
210374.8,122711.76,123100,122700
210374.9,122708.82,123000,122700
210374.9,122700.11,123800,122700
210374.9,122723.53,123500,122700
210374.9,122717.65,123300,122700
210375.0,123199.22,123800,122600
210375.0,123200.84,123800,122600
210375.0,122703.62,123800,122700
210375.0,123799.50,123800,122800
210375.1,123401.32,123800,123400
210375.1,123478.87,123800,123200
210375.1,123706.25,123800,123200
210375.1,123401.94,124000,123400
210375.2,123500.00,123900,123100
210375.2,123102.91,124000,123100
210375.2,123896.38,123900,122800
210375.2,123301.64,123800,123300
210375.3,123466.67,123700,123100
210375.3,123202.58,124000,123200
210375.3,122903.55,124000,122900
210375.3,123396.24,124000,122800
210375.4,123394.80,124000,122800
210375.4,122904.03,123800,122900
210375.4,122980.36,123000,122900
210375.4,122980.36,123000,122900
210375.5,122908.33,123000,122900
210375.5,123200.72,123800,123200
210375.5,123306.67,123600,123200
210375.5,123306.67,123600,123200
210375.6,123290.00,123500,123200
210375.6,123290.00,123500,123200
210375.6,123290.00,123500,123200
210375.6,123290.00,123500,123200
210375.7,123290.00,123500,123200
210375.7,123290.00,123500,123200
210375.7,123290.00,123500,123200
210375.7,123290.00,123500,123200
210375.8,123499.16,123500,123200
210375.8,123499.16,123500,123200
210375.8,123499.16,123500,123200
210375.8,123150.00,123500,123100
210375.9,123399.34,123400,123200
210375.9,123499.16,123500,123200
210375.9,123499.16,123500,123200
210375.9,123499.16,123500,123200
210376.0,123498.21,123500,123200
210376.0,123498.21,123500,123200
210376.0,123498.21,123500,123200
210376.0,123499.31,123500,123200
210376.0,123499.31,123500,123200
210376.1,123499.77,123500,123400
210376.1,123499.77,123500,123400
210376.1,123499.77,123500,123400
210376.2,123499.77,123500,123400
210376.2,123499.77,123500,123400
210376.2,123499.77,123500,123400
210376.2,123499.31,123500,123200
210376.3,123499.31,123500,123200
210376.3,123499.77,123500,123400
210376.3,123499.77,123500,123400
210376.3,123450.00,123500,123400
210376.4,123450.00,123500,123400
210376.4,123450.00,123500,123400
210376.4,123720.93,124000,123400
210376.4,123720.93,124000,123400
210376.5,123720.93,124000,123400
210376.5,123720.93,124000,123400
210376.5,123720.93,124000,123400
210376.5,123720.93,124000,123400
210376.6,123720.93,124000,123400
210376.6,123939.70,124000,123400
210376.6,123680.00,124000,123600
